benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,intervention_t,vacuous,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
smoke_seed3,lstm,CftsWachter,1,1,32.20871087055815,3.265047792181969,0.0,0.0,0.0,1.3762376946085806,0,0,0.0,0.8697124352791695,0.0,0.8239944999999664,0.0,0.0
smoke_seed3,lstm,CftsWachter,2,1,57.873093694149944,6.794425782305007,0.006666666666666667,0.0,0.0,1.6852672664699482,0,0,0.0,0.8634961173387304,0.0,0.6772445857573931,0.0,0.0
smoke_seed3,lstm,CftsWachter,3,1,47.729702996911875,5.263562362314513,0.0,0.0,0.0,1.23452046489652,0,0,0.0,0.8111457576175615,0.0,0.7372611398690779,0.0,0.0
smoke_seed3,lstm,CftsWachter,4,1,36.60683602057158,4.402360971176862,0.0,0.0,0.0,1.2863567903005602,0,0,0.0,0.8326317773469593,0.0,0.7863241342004905,0.0,0.0
smoke_seed3,lstm,CftsWachter,5,1,42.30909964935856,4.400961869077557,0.0,0.0,0.0,1.7592925241990849,0,0,0.0,0.8806173443413418,0.0,0.7964274925446037,0.0,0.0
smoke_seed3,lstm,CftsWachter,6,1,31.694030515568233,3.3932633919053474,0.006666666666666667,0.0,0.0,1.40792370545894,0,0,0.0,0.863509259900638,0.0,0.8240618322330127,0.0,0.0
smoke_seed3,lstm,CftsWachter,7,1,44.172843543138484,4.914676012187397,0.006666666666666667,0.0,0.0,1.2609623215378867,0,0,0.0,0.8538237470939154,0.0,0.7860800757096887,0.0,0.0
smoke_seed3,lstm,CftsWachter,8,1,42.23127551359292,4.620843600722577,0.013333333333333334,0.0,0.0,1.0729773754093057,0,0,0.0,0.7820657581393962,0.0,0.7663023177498035,0.0,0.0
smoke_seed3,lstm,CftsWachter,9,1,37.90719977615851,3.9993853078093085,0.006666666666666667,0.0,0.0,1.2282790162546646,0,0,0.0,0.8204802364260136,0.0,0.7985365078567895,0.0,0.0
smoke_seed3,lstm,CftsWachter,10,1,34.60453596073333,3.6499208917975756,0.013333333333333334,0.0,0.0,1.3098109022173168,0,0,0.0,0.84662118376701,0.0,0.787319998253553,0.0,0.0
smoke_seed3,lstm,CftsWachter,11,1,39.87708782489126,4.392403321582397,0.0,0.0,0.0,1.3831128973750928,0,0,0.0,0.8696539311901222,0.0,0.7740914951389838,0.0,0.0
smoke_seed3,lstm,CftsWachter,12,1,45.306949724064694,5.4958685064790584,0.006666666666666667,0.0,0.0,1.326764447601258,0,0,0.0,0.7704447524931376,0.0,0.7405602165893693,0.0,0.0
smoke_seed3,lstm,CftsWachter,13,1,61.26472625022783,6.837865393189442,0.0,0.0,0.0,1.0480156151511173,0,0,0.0,0.8488231007347482,0.0,0.7815643525326776,0.0,0.0
smoke_seed3,lstm,CftsWachter,14,1,44.59895764616992,5.12128803450397,0.013333333333333334,0.0,0.0,1.269160736812902,0,0,0.0,0.8230944784992653,0.0,0.736548635453656,0.0,0.0
smoke_seed3,lstm,CftsWachter,15,1,38.7177329268016,4.723436115551545,0.006666666666666667,0.0,0.0,1.5055185082420153,0,0,0.0,0.8243420256992807,0.0,0.7499264002340715,0.0,0.0
smoke_seed3,lstm,CftsWachter,16,1,45.696242333908614,5.201034500765586,0.0,0.0,0.0,1.2964340695603027,0,0,0.0,0.8417361283031406,0.0,0.7792809373133354,0.0,0.0
smoke_seed3,lstm,CftsWachter,17,1,36.24504565649072,4.206452165623361,0.013333333333333334,0.0,0.0,1.022869489909011,0,0,0.0,0.863311932980697,0.0,0.8431448309827042,0.0,0.0
smoke_seed3,lstm,CftsWachter,18,1,50.27151052409181,5.382238816296392,0.0,0.0,0.0,1.2974421000930692,0,0,0.0,0.8559221983989123,0.0,0.7633805558489449,0.0,0.0
smoke_seed3,lstm,CftsWachter,19,1,40.700230311318506,4.712657321831697,0.006666666666666667,0.0,0.0,1.0448138049244027,0,0,0.0,0.8315584958777008,0.0,0.7663766563781335,0.0,0.0
smoke_seed3,lstm,PearlCARLA,0,1,23.02266041981171,4.312482562976619,0.6866666666666666,0.0,0.5,1.809426622583735,15,0,0.0,0.8748222700642531,1.0,0.9999999838245239,0.0,1.0
smoke_seed3,lstm,PearlCARLA,1,1,19.953481728217113,4.445464867415737,0.6866666666666666,0.0,0.5,1.5534431502273527,15,0,0.0,0.8610691277178592,1.0,0.9999999830718551,0.0,1.0
smoke_seed3,lstm,PearlCARLA,2,1,31.20991950034214,6.487038522069037,0.6866666666666666,0.0,0.5,1.3073762022400122,15,0,0.0,0.8724230134812512,1.0,0.99999996056936,0.0,1.0
smoke_seed3,lstm,PearlCARLA,3,1,8.314149481386847,1.7267613718834602,0.6866666666666666,0.0,0.5,1.6533481345215981,15,0,0.0,0.8441633551037234,1.0,0.9999999707292935,0.0,1.0
smoke_seed3,lstm,PearlCARLA,4,1,24.338103506920888,5.562483121889167,0.6866666666666666,0.0,0.5,1.5188005254800239,15,0,0.0,0.8471532304517106,1.0,0.9999999824889659,0.0,1.0
smoke_seed3,lstm,PearlCARLA,5,1,5.859776192422262,1.317450511121735,0.7,0.2,0.5,1.443386095916767,15,0,0.0,0.8633532432989967,1.0,0.9999999846926944,0.0,1.0
smoke_seed3,lstm,PearlCARLA,6,1,21.02587606512848,3.9679070956083033,0.6866666666666666,0.0,0.5,1.7993138026409135,15,0,0.0,0.8879137602619765,1.0,0.9999999866099682,0.0,1.0
